average_loss/Mean	Mean	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32 -Tidx i32 -keep_dims b: 0'], 1000, 3000, 4000, [1552507678816383000, 1552507678816384000, 1552507678816386000, 1552507678816387000], 1]}
tower_0/v/cg/conv1/BiasAdd	BiasAdd	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x192x27x27)', ' 1:', '(192)'], ['(128x192x27x27)', ' -t f16 -data_format NHWC'], 1000, 1202000, 1207000, [1552507678779779000, 1552507678779780000, 1552507678780981000, 1552507678780986000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1178000, 1178000, [1552507678779798000, 1552507678779798000, 1552507678780976000, 1552507678780976000], 1]}
v/cg/conv2/conv2d/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)'], ['(3x3x192x384)', ' -t f32'], 200, 700, 2000, [1552507678751189000, 1552507678751189200, 1552507678751189700, 1552507678751191000], 1]}
tower_0/v/cg/dropout0/dropout/dropout/add	Add	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 35000, 37000, [1552507678762774000, 1552507678762774000, 1552507678762809000, 1552507678762811000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 19000, 19000, [1552507678762786000, 1552507678762786000, 1552507678762805000, 1552507678762805000], 1]}
tower_0/v/gradients/AddN_8	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(384)'], ['(384)', ' -N i: 2 -t f32'], 1000, 22000, 25000, [1552507678879282000, 1552507678879283000, 1552507678879304000, 1552507678879307000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678879297000, 1552507678879297000, 1552507678879299000, 1552507678879299000], 1]}
v/cg/conv2/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)'], ['(384)', ' -t f32'], 200, 700, 2000, [1552507678751192000, 1552507678751192200, 1552507678751192700, 1552507678751194000], 1]}
Cast_4	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)'], ['(3x3x384x256)', ' -DstT f16 -SrcT f32'], 1000, 49000, 51000, [1552507678762630000, 1552507678762631000, 1552507678762679000, 1552507678762681000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 32000, 32000, [1552507678762643000, 1552507678762643000, 1552507678762675000, 1552507678762675000], 1]}
tower_0/v/l2_loss/L2Loss_7	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)'], ['(1)', ' -t f32'], 0, 19000, 21000, [1552507678762516000, 1552507678762516000, 1552507678762535000, 1552507678762537000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678762528000, 1552507678762528000, 1552507678762531000, 1552507678762531000], 1]}
loss_scale	VariableV2	{'/job:localhost/replica:0/task:0/device:CPU:0': [[' 0:(none)'], ['(1)', ' -t f32'], 0, 7000, 14000, [1552507678750701000, 1552507678750701000, 1552507678750708000, 1552507678750715000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)', ' 1:', '(1)', ' 2:', '(4096)'], ['(4096)', ' -t f32 -use_locking 0'], 0, 22000, 26000, [1552507678833638000, 1552507678833638000, 1552507678833660000, 1552507678833664000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678833653000, 1552507678833653000, 1552507678833656000, 1552507678833656000], 1]}
tower_0/v/cg/conv4/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)'], ['(256)', ' -DstT f16 -SrcT f32'], 0, 17000, 19000, [1552507678762707000, 1552507678762707000, 1552507678762724000, 1552507678762726000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1000, 1000, [1552507678762719000, 1552507678762719000, 1552507678762720000, 1552507678762720000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Mul_grad/Mul	Snapshot	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128)'], ['(128)', ' -t f32'], 0, 3000, 4000, [1552507678762010000, 1552507678762010000, 1552507678762013000, 1552507678762014000], 1]}
v/cg/conv1/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(5x5x64x192)', ' -t f32'], 1000, 2000, 3000, [1552507678750904000, 1552507678750905000, 1552507678750906000, 1552507678750907000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad	BiasAddGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x55x55)'], ['(64)', ' -t f16 -data_format NHWC'], 1000, 932000, 935000, [1552507678895882000, 1552507678895883000, 1552507678896814000, 1552507678896817000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 906000, 906000, [1552507678895903000, 1552507678895903000, 1552507678896809000, 1552507678896809000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t f16'], 0, 9000, 10000, [1552507678750854000, 1552507678750854000, 1552507678750863000, 1552507678750864000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_5_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(1)'], ['(384)', ' -t f32'], 1000, 21000, 23000, [1552507678757823000, 1552507678757824000, 1552507678757844000, 1552507678757846000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678757838000, 1552507678757838000, 1552507678757840000, 1552507678757840000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 2000, 5000, 8000, [1552507678774381000, 1552507678774383000, 1552507678774386000, 1552507678774389000], 1]}
tower_0/v/gradients/AddN_3	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)', ' 1:', '(4096x4096)'], ['(4096x4096)', ' -N i: 2 -t f32'], 0, 1292000, 1296000, [1552507678816415000, 1552507678816415000, 1552507678817707000, 1552507678817711000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1276000, 1276000, [1552507678816427000, 1552507678816427000, 1552507678817703000, 1552507678817703000], 1]}
v/cg/affine0/weights	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(9216x4096)', ' -t f32'], 1000, 3000, 4000, [1552507678750882000, 1552507678750883000, 1552507678750885000, 1552507678750886000], 1]}
tower_0/v/cg/conv4/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x256x13x13)'], ['(128x256x13x13)', ' -t f16'], 0, 166000, 169000, [1552507678804883000, 1552507678804883000, 1552507678805049000, 1552507678805052000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 150000, 150000, [1552507678804895000, 1552507678804895000, 1552507678805045000, 1552507678805045000], 1]}
tower_0/v/l2_loss/L2Loss	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)'], ['(1)', ' -t f32'], 1000, 213000, 219000, [1552507678761446000, 1552507678761447000, 1552507678761659000, 1552507678761665000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 5000, 3000, [1552507678761463000, 1552507678761463000, 1552507678761644000, 1552507678761644000], 1]}
tower_0/v/cg/affine1/Cast_1	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)'], ['(4096)', ' -DstT f16 -SrcT f32'], 1000, 45000, 48000, [1552507678753681000, 1552507678753682000, 1552507678753726000, 1552507678753729000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1000, 1000, [1552507678753719000, 1552507678753719000, 1552507678753720000, 1552507678753720000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine0/Cast_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(9216x4096)'], ['(9216x4096)', ' -DstT f32 -SrcT f16'], 0, 1810000, 1813000, [1552507678825874000, 1552507678825874000, 1552507678827684000, 1552507678827687000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1793000, 1793000, [1552507678825887000, 1552507678825887000, 1552507678827680000, 1552507678827680000], 1]}
v/cg/conv0/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(64)'], ['(64)', ' -t f32'], 0, 1000, 2000, [1552507678751180000, 1552507678751180000, 1552507678751181000, 1552507678751182000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/Floor	Floor	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(128x4096)', ' -t f16'], 1000, 40000, 43000, [1552507678768847000, 1552507678768848000, 1552507678768887000, 1552507678768890000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 20000, 20000, [1552507678768862000, 1552507678768862000, 1552507678768882000, 1552507678768882000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4)', ' 1:', '(5x5x64x192)', ' 2:', '(128x192x27x27)'], ['(128x64x27x27)', ' -t f16 -data_format NHWC -p s -cudnn 1'], 1000, 4318000, 4323000, [1552507678882509000, 1552507678882510000, 1552507678886827000, 1552507678886832000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 4198000, 1903000, [1552507678882528000, 1552507678882528000, 1552507678886807000, 1552507678886807000], 1]}
tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)', ' -t i32'], 200, 700, 2000, [1552507678750887000, 1552507678750887200, 1552507678750887700, 1552507678750889000], 1]}
v/cg/conv0/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(11x11x3x64)', ' -t f32'], 0, 2000, 3000, [1552507678750897000, 1552507678750897000, 1552507678750899000, 1552507678750900000], 1]}
tower_0/v/cg/conv3/BiasAdd	BiasAdd	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)', ' 1:', '(384)'], ['(128x384x13x13)', ' -t f16 -data_format NHWC'], 0, 564000, 568000, [1552507678797578000, 1552507678797578000, 1552507678798142000, 1552507678798146000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 544000, 544000, [1552507678797593000, 1552507678797593000, 1552507678798137000, 1552507678798137000], 1]}
tower_0/v/cg/conv2/BiasAdd	BiasAdd	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)', ' 1:', '(384)'], ['(128x384x13x13)', ' -t f16 -data_format NHWC'], 1000, 562000, 566000, [1552507678787481000, 1552507678787482000, 1552507678788043000, 1552507678788047000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 541000, 541000, [1552507678787497000, 1552507678787497000, 1552507678788038000, 1552507678788038000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/div	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 38000, 40000, [1552507678809584000, 1552507678809584000, 1552507678809622000, 1552507678809624000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 20000, 20000, [1552507678809597000, 1552507678809597000, 1552507678809617000, 1552507678809617000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_grad/RealDiv	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32'], 1000, 223000, 227000, [1552507678761736000, 1552507678761737000, 1552507678761959000, 1552507678761963000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678761949000, 1552507678761949000, 1552507678761951000, 1552507678761951000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1001)', ' 1:', '(1)'], ['(1001)', ' -t f32'], 0, 1416000, 1422000, [1552507678754645000, 1552507678754645000, 1552507678756061000, 1552507678756067000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678756047000, 1552507678756047000, 1552507678756049000, 1552507678756049000], 1]}
tower_0/v/cg/affine0/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(9216x4096)'], ['(9216x4096)', ' -DstT f16 -SrcT f32'], 1000, 1553000, 1556000, [1552507678757982000, 1552507678757983000, 1552507678759535000, 1552507678759538000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1524000, 1524000, [1552507678758003000, 1552507678758003000, 1552507678759527000, 1552507678759527000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b_grad/BiasAddGrad	BiasAddGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x1001)'], ['(1001)', ' -t f16 -data_format NHWC'], 0, 48000, 51000, [1552507678810538000, 1552507678810538000, 1552507678810586000, 1552507678810589000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 14000, 14000, [1552507678810567000, 1552507678810567000, 1552507678810581000, 1552507678810581000], 1]}
tower_0/v/mul_13	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)', ' 1:', '(1)'], ['(4096)', ' -t f32'], 0, 21000, 23000, [1552507678830730000, 1552507678830730000, 1552507678830751000, 1552507678830753000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678830745000, 1552507678830745000, 1552507678830747000, 1552507678830747000], 1]}
tower_0/v/mul_2	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)', ' 1:', '(1)'], ['(11x11x3x64)', ' -t f32'], 0, 17000, 20000, [1552507678904122000, 1552507678904122000, 1552507678904139000, 1552507678904142000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678904133000, 1552507678904133000, 1552507678904135000, 1552507678904135000], 1]}
v/cg/conv1/conv2d/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(5x5x64x192)'], ['(5x5x64x192)', ' -t f32'], 0, 1000, 2000, [1552507678751183000, 1552507678751183000, 1552507678751184000, 1552507678751185000], 1]}
tower_0/v/l2_loss/L2Loss_1	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(64)'], ['(1)', ' -t f32'], 1000, 230000, 233000, [1552507678761749000, 1552507678761750000, 1552507678761979000, 1552507678761982000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678761971000, 1552507678761971000, 1552507678761973000, 1552507678761973000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b_grad/BiasAddGrad	BiasAddGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(4096)', ' -t f16 -data_format NHWC'], 0, 70000, 72000, [1552507678812364000, 1552507678812364000, 1552507678812434000, 1552507678812436000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 44000, 44000, [1552507678812386000, 1552507678812386000, 1552507678812430000, 1552507678812430000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv0/Cast_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(64)'], ['(64)', ' -DstT f32 -SrcT f16'], 0, 18000, 21000, [1552507678903935000, 1552507678903935000, 1552507678903953000, 1552507678903956000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678903947000, 1552507678903947000, 1552507678903949000, 1552507678903949000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)', ' 1:', '(1)', ' 2:', '(4096)'], ['(4096)', ' -t f32 -use_locking 0'], 0, 23000, 26000, [1552507678824526000, 1552507678824526000, 1552507678824549000, 1552507678824552000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678824541000, 1552507678824541000, 1552507678824544000, 1552507678824544000], 1]}
tower_0/v/gradients/tower_0/v/mul_1_grad/Mul/Snapshot/MEMCPYDtoD	MEMCPYDtoD	{'/device:GPU:0/memcpy': [['(Transfer)'], ['(4 bytes)'], 0, 1000, 1000, [1552507678751015000, 1552507678751015000, 1552507678751016000, 1552507678751016000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x192x27x27)', ' 1:', '(128x192x27x27)'], ['(128x192x27x27)', ' -t f16'], 0, 1194000, 1198000, [1552507678881063000, 1552507678881063000, 1552507678882257000, 1552507678882261000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1176000, 1176000, [1552507678881076000, 1552507678881076000, 1552507678882252000, 1552507678882252000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x55x55)', ' 1:', '(128x64x55x55)'], ['(128x64x55x55)', ' -t f16'], 0, 1643000, 1647000, [1552507678894162000, 1552507678894162000, 1552507678895805000, 1552507678895809000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1625000, 1625000, [1552507678894176000, 1552507678894176000, 1552507678895801000, 1552507678895801000], 1]}
tower_0/v/l2_loss/L2Loss_8	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)'], ['(1)', ' -t f32'], 0, 66000, 68000, [1552507678762561000, 1552507678762561000, 1552507678762627000, 1552507678762629000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 28000, 26000, [1552507678762581000, 1552507678762581000, 1552507678762621000, 1552507678762621000], 1]}
v/cg/conv0/conv2d/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)'], ['(11x11x3x64)', ' -t f32'], 200, 700, 3000, [1552507678751176000, 1552507678751176200, 1552507678751176700, 1552507678751179000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)', ' 1:', '(1)'], ['(11x11x3x64)', ' -t f32'], 1000, 34000, 37000, [1552507678757713000, 1552507678757714000, 1552507678757747000, 1552507678757750000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678757738000, 1552507678757738000, 1552507678757741000, 1552507678757741000], 1]}
tower_0/v/l2_loss/L2Loss_9	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)'], ['(1)', ' -t f32'], 1000, 19000, 21000, [1552507678762684000, 1552507678762685000, 1552507678762703000, 1552507678762705000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678762697000, 1552507678762697000, 1552507678762699000, 1552507678762699000], 1]}
tower_0/v/cg/affine2/Cast_1	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1001)'], ['(1001)', ' -DstT f16 -SrcT f32'], 0, 43000, 46000, [1552507678751253000, 1552507678751253000, 1552507678751296000, 1552507678751299000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1000, 1000, [1552507678751289000, 1552507678751289000, 1552507678751290000, 1552507678751290000], 1]}
tower_0/v/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32'], 1000, 546000, 550000, [1552507678771776000, 1552507678771777000, 1552507678772322000, 1552507678772326000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678772314000, 1552507678772314000, 1552507678772316000, 1552507678772316000], 1]}
tower_0/v/cg/dropout0/dropout/dropout/Floor	Floor	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 36000, 38000, [1552507678768892000, 1552507678768892000, 1552507678768928000, 1552507678768930000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 19000, 19000, [1552507678768905000, 1552507678768905000, 1552507678768924000, 1552507678768924000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/weights/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)', ' 1:', '(1)', ' 2:', '(4096x4096)'], ['(4096x4096)', ' -t f32 -use_locking 0'], 0, 1290000, 1293000, [1552507678824554000, 1552507678824554000, 1552507678825844000, 1552507678825847000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1272000, 1272000, [1552507678824567000, 1552507678824567000, 1552507678825839000, 1552507678825839000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)', ' 1:', '(1)', ' 2:', '(3x3x192x384)'], ['(3x3x192x384)', ' -t f32 -use_locking 0'], 0, 70000, 73000, [1552507678894087000, 1552507678894087000, 1552507678894157000, 1552507678894160000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 53000, 53000, [1552507678894099000, 1552507678894099000, 1552507678894152000, 1552507678894152000], 1]}
main_fetch_group/_43	Identity	{'/job:localhost/replica:0/task:0/device:CPU:0': [[' 0:', '(none)'], ['(1)'], 1000, 2000, 6000, [1552507678904329000, 1552507678904330000, 1552507678904331000, 1552507678904335000], 1]}
tower_0/v/mul_5	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)', ' 1:', '(1)'], ['(192)', ' -t f32'], 1000, 23000, 25000, [1552507678903874000, 1552507678903875000, 1552507678903897000, 1552507678903899000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678903890000, 1552507678903890000, 1552507678903892000, 1552507678903892000], 1]}
_SOURCE	NoOp	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(none)'], 3000, 7000, 143000, [1552507678750638000, 1552507678750641000, 1552507678750645000, 1552507678750781000], 1], '/job:localhost/replica:0/task:0/device:CPU:0': [[' 0:(none)'], ['(none)'], 0, 1000, 3000, [1552507678750675000, 1552507678750675000, 1552507678750676000, 1552507678750678000], 1]}
tower_0/v/l2_loss/L2Loss_3	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)'], ['(1)', ' -t f32'], 1000, 21000, 23000, [1552507678762139000, 1552507678762140000, 1552507678762160000, 1552507678762162000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678762153000, 1552507678762153000, 1552507678762155000, 1552507678762155000], 1]}
v/cg/affine2/weights/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x1001)'], ['(4096x1001)', ' -t f32'], 0, 2000, 3000, [1552507678750994000, 1552507678750994000, 1552507678750996000, 1552507678750997000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine1/Cast_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)'], ['(4096x4096)', ' -DstT f32 -SrcT f16'], 0, 785000, 788000, [1552507678815544000, 1552507678815544000, 1552507678816329000, 1552507678816332000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 769000, 769000, [1552507678815556000, 1552507678815556000, 1552507678816325000, 1552507678816325000], 1]}
tower_0/v/cg/conv0/BiasAdd	BiasAdd	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x55x55)', ' 1:', '(64)'], ['(128x64x55x55)', ' -t f16 -data_format NHWC'], 1000, 2840000, 2843000, [1552507678768931000, 1552507678768932000, 1552507678771771000, 1552507678771774000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2821000, 2821000, [1552507678768944000, 1552507678768944000, 1552507678771765000, 1552507678771765000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 1000, 2000, 3000, [1552507678798393000, 1552507678798394000, 1552507678798395000, 1552507678798396000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)', ' 1:', '(1)'], ['(4096x4096)', ' -t f32'], 2000, 910000, 913000, [1552507678753725000, 1552507678753727000, 1552507678754635000, 1552507678754638000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 875000, 875000, [1552507678753753000, 1552507678753753000, 1552507678754628000, 1552507678754628000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad	BiasAddGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x192x27x27)'], ['(192)', ' -t f16 -data_format NHWC'], 0, 649000, 653000, [1552507678886838000, 1552507678886838000, 1552507678887487000, 1552507678887491000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 618000, 618000, [1552507678886863000, 1552507678886863000, 1552507678887481000, 1552507678887481000], 1]}
