tower_0/v/l2_loss/L2Loss_7	L2Loss	GPU-0	 0:(384)->(1) -t f32	[[0, 0, 11000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918935000, 1552507291918935000, 1552507291918946000, 1552507291918948000]]]	tower_0/v/l2_loss/L2Loss_7@GPU-0@ 0:(384)->(1) -t f32
v/cg/conv3/biases/read	Identity	GPU-0	 0:(384)->(384) -t f32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911842000, 1552507291911842200, 1552507291911842700, 1552507291911844000]]]	v/cg/conv3/biases/read@GPU-0@ 0:(384)->(384) -t f32
tower_0/v/l2_loss/L2Loss_4	L2Loss	GPU-0	 0:(3x3x192x384)->(1) -t f32	[[0, 0, 47000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918665000, 1552507291918665000, 1552507291918712000, 1552507291918714000]]]	tower_0/v/l2_loss/L2Loss_4@GPU-0@ 0:(3x3x192x384)->(1) -t f32
v/cg/affine1/weights/read	Identity	GPU-0	 0:(4096x4096)->(4096x4096) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911809000, 1552507291911809000, 1552507291911810000, 1552507291911811000]]]	v/cg/affine1/weights/read@GPU-0@ 0:(4096x4096)->(4096x4096) -t f32
v/cg/conv2/biases	VariableV2	GPU-0	 0:(none)->(384) -t f32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911661000, 1552507291911661000, 1552507291911663000, 1552507291911664000]]]	v/cg/conv2/biases@GPU-0@ 0:(none)->(384) -t f32
tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul	Snapshot	GPU-0	 0:(128x4096)->(128x4096) -t f32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291912263000, 1552507291912263200, 1552507291912263700, 1552507291912265000]]]	tower_0/v/cg/dropout0/dropout/dropout/random_uniform/mul@GPU-0@ 0:(128x4096)->(128x4096) -t f32
tower_0/v/cg/conv0/BiasAdd	BiasAdd	GPU-0	 0:(128x64x55x55) 1:(64)->(128x64x55x55) -t f32 -data_format NHWC	[[0, 0, 1645000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291925873000, 1552507291925874000, 1552507291927519000, 1552507291927521000]]]	tower_0/v/cg/conv0/BiasAdd@GPU-0@ 0:(128x64x55x55) 1:(64)->(128x64x55x55) -t f32 -data_format NHWC
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	GPU-0	 0:(5x5x64x192) 1:(1) 2:(5x5x64x192)->(5x5x64x192) -t f32 -use_locking 0	[[0, 0, 34000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292049609000, 1552507292049609000, 1552507292049643000, 1552507292049645000]]]	append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/conv2d/kernel/ApplyGradientDescent@GPU-0@ 0:(5x5x64x192) 1:(1) 2:(5x5x64x192)->(5x5x64x192) -t f32 -use_locking 0
append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	GPU-0	 0:(3x3x384x384) 1:(1) 2:(3x3x384x384)->(3x3x384x384) -t f32 -use_locking 0	[[0, 0, 109000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292032349000, 1552507292032349000, 1552507292032458000, 1552507292032461000]]]	append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent@GPU-0@ 0:(3x3x384x384) 1:(1) 2:(3x3x384x384)->(3x3x384x384) -t f32 -use_locking 0
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Mul	Snapshot	GPU-0	 0:(128)->(128) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291969321000, 1552507291969322000, 1552507291969323000, 1552507291969324000]]]	tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Mul@GPU-0@ 0:(128)->(128) -t f32
tower_0/v/gradients/AddN_11	AddN	GPU-0	 0:(3x3x192x384) 1:(3x3x192x384)->(3x3x192x384) -N i: 2 -t f32	[[0, 0, 61000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292033793000, 1552507292033794000, 1552507292033855000, 1552507292033858000]]]	tower_0/v/gradients/AddN_11@GPU-0@ 0:(3x3x192x384) 1:(3x3x192x384)->(3x3x192x384) -N i: 2 -t f32
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_2_grad/mul	Mul	GPU-0	 0:(5x5x64x192) 1:(1)->(5x5x64x192) -t f32	[[0, 0, 19000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918614000, 1552507291918614000, 1552507291918633000, 1552507291918635000]]]	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_2_grad/mul@GPU-0@ 0:(5x5x64x192) 1:(1)->(5x5x64x192) -t f32
tower_0/v/l2_loss/L2Loss_10	L2Loss	GPU-0	 0:(9216x4096)->(1) -t f32	[[0, 0, 936000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291913652000, 1552507291913653000, 1552507291914589000, 1552507291914591000]]]	tower_0/v/l2_loss/L2Loss_10@GPU-0@ 0:(9216x4096)->(1) -t f32
tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape	Const	GPU-0	 0:(none)->(4) -t i32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911634000, 1552507291911634200, 1552507291911634700, 1552507291911637000]]]	tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape@GPU-0@ 0:(none)->(4) -t i32
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	GPU-0	 0:(3x3x384x256) 1:(128x384x13x13)->(4)	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291956925000, 1552507291956925000, 1552507291956926000, 1552507291956927000]]]	ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1@GPU-0@ 0:(3x3x384x256) 1:(128x384x13x13)->(4)
v/cg/conv0/conv2d/kernel	VariableV2	GPU-0	 0:(none)->(11x11x3x64) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911643000, 1552507291911644000, 1552507291911645000, 1552507291911646000]]]	v/cg/conv0/conv2d/kernel@GPU-0@ 0:(none)->(11x11x3x64) -t f32
tower_0/v/cg/Reshape	Reshape	GPU-0	 0:(128x6x6x256) 1:(2)->(128x9216) -t f32 -Tshape i32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291964003000, 1552507291964004000, 1552507291964006000, 1552507291964007000]]]	tower_0/v/cg/Reshape@GPU-0@ 0:(128x6x6x256) 1:(2)->(128x9216) -t f32 -Tshape i32
tower_0/v/gradients/AddN_4	AddN	GPU-0	 0:(4096) 1:(4096)->(4096) -N i: 2 -t f32	[[0, 0, 19000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291981726000, 1552507291981727000, 1552507291981746000, 1552507291981751000]]]	tower_0/v/gradients/AddN_4@GPU-0@ 0:(4096) 1:(4096)->(4096) -N i: 2 -t f32
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul	Mul	GPU-0	 0:(4096x4096) 1:(1)->(4096x4096) -t f32	[[0, 0, 878000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291912735000, 1552507291912736000, 1552507291913614000, 1552507291913616000]]]	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul@GPU-0@ 0:(4096x4096) 1:(1)->(4096x4096) -t f32
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul	Mul	GPU-0	 0:(9216x4096) 1:(1)->(9216x4096) -t f32	[[0, 0, 1970000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291914592000, 1552507291914593000, 1552507291916563000, 1552507291916566000]]]	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul@GPU-0@ 0:(9216x4096) 1:(1)->(9216x4096) -t f32
v/cg/affine0/weights/read	Identity	GPU-0	 0:(9216x4096)->(9216x4096) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911816000, 1552507291911816000, 1552507291911817000, 1552507291911818000]]]	v/cg/affine0/weights/read@GPU-0@ 0:(9216x4096)->(9216x4096) -t f32
v/cg/conv3/biases	VariableV2	GPU-0	 0:(none)->(384) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911669000, 1552507291911669000, 1552507291911670000, 1552507291911671000]]]	v/cg/conv3/biases@GPU-0@ 0:(none)->(384) -t f32
tower_0/v/alexnet_synthetic_labels/min	Const	GPU-0	 0:(none)->(1) -t i32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911597000, 1552507291911597000, 1552507291911598000, 1552507291911599000]]]	tower_0/v/alexnet_synthetic_labels/min@GPU-0@ 0:(none)->(1) -t i32
tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	 0:(128x192x27x27)->(192) -t f32 -data_format NHWC	[[0, 0, 485000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292039875000, 1552507292039875000, 1552507292040360000, 1552507292040362000]]]	tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad@GPU-0@ 0:(128x192x27x27)->(192) -t f32 -data_format NHWC
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Const_1	Const	GPU-0	 0:(none)->(1) -t i32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911567000, 1552507291911567000, 1552507291911568000, 1552507291911570000]]]	tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Const_1@GPU-0@ 0:(none)->(1) -t i32
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	 0:(4) 1:(3x3x384x256) 2:(128x256x13x13)->(128x384x13x13) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 6216000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291988919000, 1552507291988920000, 1552507291995136000, 1552507291995140000]]]	tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput@GPU-0@ 0:(4) 1:(3x3x384x256) 2:(128x256x13x13)->(128x384x13x13) -t f32 -data_format NHWC -p s -cudnn 1
main_fetch_group/_38	Const	GPU-0	 0:(none)->(1)	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292057618000, 1552507292057618000, 1552507292057620000, 1552507292057621000]]]	main_fetch_group/_38@GPU-0@ 0:(none)->(1)
tower_0/v/gpu_cached_inputs/read	Identity	GPU-0	 0:(128x227x227x3)->(128x227x227x3) -t f32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911819000, 1552507291911819200, 1552507291911819700, 1552507291911821000]]]	tower_0/v/gpu_cached_inputs/read@GPU-0@ 0:(128x227x227x3)->(128x227x227x3) -t f32
tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob	Const	GPU-0	 0:(none)->(1) -t f32	[[0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911609000, 1552507291911609200, 1552507291911609700, 1552507291911611000]]]	tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob@GPU-0@ 0:(none)->(1) -t f32
tower_0/v/cg/conv2/conv2d/Conv2D	Conv2D	GPU-0	 0:(128x192x13x13) 1:(3x3x192x384)->(128x384x13x13) -t f32 -data_format NHWC -p s -cudnn 1	[[0, 0, 5937000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291940144000, 1552507291940144000, 1552507291946081000, 1552507291946084000]]]	tower_0/v/cg/conv2/conv2d/Conv2D@GPU-0@ 0:(128x192x13x13) 1:(3x3x192x384)->(128x384x13x13) -t f32 -data_format NHWC -p s -cudnn 1
tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad	ReluGrad	GPU-0	 0:(128x384x13x13) 1:(128x384x13x13)->(128x384x13x13) -t f32	[[0, 0, 646000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292001406000, 1552507292001407000, 1552507292002053000, 1552507292002056000]]]	tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad@GPU-0@ 0:(128x384x13x13) 1:(128x384x13x13)->(128x384x13x13) -t f32
v/cg/affine1/biases	VariableV2	GPU-0	 0:(none)->(4096) -t f32	[[0, 0, 2000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911615000, 1552507291911615000, 1552507291911617000, 1552507291911618000]]]	v/cg/affine1/biases@GPU-0@ 0:(none)->(4096) -t f32
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_14_grad/mul	Mul	GPU-0	 0:(4096x1001) 1:(1)->(4096x1001) -t f32	[[0, 0, 221000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291912031000, 1552507291912031000, 1552507291912252000, 1552507291912254000]]]	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_14_grad/mul@GPU-0@ 0:(4096x1001) 1:(1)->(4096x1001) -t f32
_SOURCE	NoOp	CPU-0	 0:(none)->(none)	[[0, 0, 0, 500, 0, 0, 0, 0, 0, 1, 0, 0, [1552507291911466000, 1552507291911466200, 1552507291911466700, 1552507291911469000]]]	_SOURCE@CPU-0@ 0:(none)->(none)
tower_0/v/cg/conv4/BiasAdd	BiasAdd	GPU-0	 0:(128x256x13x13) 1:(256)->(128x256x13x13) -t f32 -data_format NHWC	[[0, 0, 367000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291962947000, 1552507291962948000, 1552507291963315000, 1552507291963317000]]]	tower_0/v/cg/conv4/BiasAdd@GPU-0@ 0:(128x256x13x13) 1:(256)->(128x256x13x13) -t f32 -data_format NHWC
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b_grad/BiasAddGrad	BiasAddGrad	GPU-0	 0:(128x4096)->(4096) -t f32 -data_format NHWC	[[0, 0, 36000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291970959000, 1552507291970959000, 1552507291970995000, 1552507291970997000]]]	tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b_grad/BiasAddGrad@GPU-0@ 0:(128x4096)->(4096) -t f32 -data_format NHWC
v/cg/conv1/biases	VariableV2	GPU-0	 0:(none)->(192) -t f32	[[0, 0, 1000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291911654000, 1552507291911654000, 1552507291911655000, 1552507291911656000]]]	v/cg/conv1/biases@GPU-0@ 0:(none)->(192) -t f32
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_4_grad/mul	Mul	GPU-0	 0:(3x3x192x384) 1:(1)->(3x3x192x384) -t f32	[[0, 0, 41000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291918715000, 1552507291918715000, 1552507291918756000, 1552507291918758000]]]	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_4_grad/mul@GPU-0@ 0:(3x3x192x384) 1:(1)->(3x3x192x384) -t f32
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_8_grad/mul	Mul	GPU-0	 0:(3x3x384x256) 1:(1)->(3x3x384x256) -t f32	[[0, 0, 53000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507291919105000, 1552507291919105000, 1552507291919158000, 1552507291919160000]]]	tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_8_grad/mul@GPU-0@ 0:(3x3x384x256) 1:(1)->(3x3x384x256) -t f32
tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	 0:(128x384x13x13)->(384) -t f32 -data_format NHWC	[[0, 0, 258000, 0, 0, 0, 0, 0, 1, 0, 0, 0, [1552507292011222000, 1552507292011223000, 1552507292011481000, 1552507292011484000]]]	tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad@GPU-0@ 0:(128x384x13x13)->(384) -t f32 -data_format NHWC
